Date,Day of the week,Total Residential Consumption,Total CI Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),dew_point_2m_mean (°C)
2025-10-31,6,2568565.6,514575.5,6.4,75,20.4,86,5.2,5.29,1.6,2
2025-11-01,7,2740500.8,423960.2,5.7,72,9.5,57,0,6.79,2.3,0.8
2025-11-02,1,2843809.6,390448,4.3,81,5.3,13,0,11.08,1.7,1.2
2025-11-03,2,2560459.6,520071.9,7.4,71,16.9,58,1.7,5.48,3.2,2.3
2025-11-04,3,2442861.8,520329.1,7.8,61,13.5,36,0,11.12,3.8,0.6
2025-11-05,4,2492414,522284.8,8.1,75,14.4,84,0.6,4.36,4.5,3.9
2025-11-06,5,2551982.1,528153.6,3.9,68,11.3,45,0,7.17,-0.1,-1.7
2025-11-07,6,2586954.1,516307.6,7.3,81,13.4,86,3.4,3.95,4,4.2
2025-11-08,7,2755799.3,431980.8,4,71,10.4,61,0,6.72,0.3,-0.8
2025-11-09,1,3186936.5,418017.6,-1.2,86,14.1,100,10.7,2.13,-5.8,-3.2
2025-11-10,2,2935610.7,563222.3,-3.8,81,12.7,95,1.7,7.65,-8.6,-6.6
2025-11-11,3,2853744.7,564959,-0.7,82,13.2,88,0.6,9.01,-5.3,-3.4
2025-11-12,4,2747571.8,561018.5,2.8,83,16.4,84,0.1,7.05,-1.6,0.2
2025-11-13,5,2663188.5,555174.6,3.8,75,16.5,38,0.6,8.99,-0.8,-0.3
2025-11-14,6,2669827.6,540537.4,3.5,78,7.5,64,0,6.39,0.3,0
2025-11-15,7,2925716.8,453383.9,5.3,90,10.9,97,1.8,3.5,2.4,3.9
2025-11-16,1,3045371.3,420385.7,3.2,62,21.6,39,0,8.03,-2.5,-3.6
2025-11-17,2,2807172.6,555607.4,0.9,61,15.5,40,0,7.99,-4.2,-5.8
2025-11-18,3,2688307.9,555164.2,1.7,70,7.1,86,0,8.04,-1.9,-3.4
2025-11-19,4,2711284.6,557721.7,0.4,74,4.9,46,0,9,-2.9,-3.9
2025-11-20,5,2679285.2,556456.2,1,77,4.3,54,0,8.85,-2.1,-2.6
2025-11-21,6,2596139.6,533199.8,5.3,85,10.5,89,0.2,5.02,2.1,2.9
2025-11-22,7,2872892.4,450245.2,2.2,76,7.2,80,0,5.63,-1.2,-1.8
2025-11-23,1,2966470.1,413889.9,4.3,77,14.2,61,2.3,7.74,0.2,0.5
2025-11-24,2,2666098.6,541544.7,3.5,79,7.9,66,0,7.89,0.2,0.1
2025-11-25,3,2630576.8,547262.5,5.7,86,5.1,100,4.6,2.69,3.5,3.6
2025-11-26,4,2634686.5,550803.9,6.3,81,15.6,73,0.3,5.41,2.6,3.1
2025-11-27,5,2857509.4,575616.2,0.7,72,22.7,82,1.1,6.41,-5.2,-3.8
2025-11-28,6,2905094.8,571056.1,-1.2,77,19.7,67,0,7.34,-6.8,-4.7
2025-11-29,7,3165709,486809.8,-1.5,77,8.3,98,0.2,4.54,-5.5,-5.1
2025-11-30,1,3274583.2,445140.1,0.7,87,18.8,92,9.4,3.05,-4.4,-1.3
