Date,Day of the week,Total Residential Consumption,Total CI Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),dew_point_2m_mean (°C)
2025-04-29,3,12452719.5,3085594.5,15.8,64,17.7,74,2.9,19.52,13.3,8.8
2025-04-30,4,13342302.3,3132456.8,4.3,60,12.8,52,0,26.14,0.3,-2.9
2025-05-01,5,13708074.5,3154445,8.4,71,8.6,81,6.4,19.93,5.7,2.9
2025-05-02,6,13118923.2,3121848.7,13.4,81,15.2,81,4.4,13.72,11.2,9.8
2025-05-03,7,14112742.3,2845360.8,9.7,69,7.6,100,0,18.12,7.3,3.9
2025-05-04,1,14185427.4,2725356.2,12.6,58,8.9,90,0,26,10.3,3.9
2025-05-05,2,12715051.1,3030064.3,13.6,61,15.1,98,3.4,18.84,10.6,5.8
2025-05-06,3,12571638.3,3131421.3,16.1,85,11.7,92,7.8,16.26,15.6,13.4
2025-05-07,4,12659438,3082047.2,12.7,84,10.7,91,5.1,13.81,11.1,9.8
2025-05-08,5,13425552.1,3120808.2,8.4,70,10.4,95,1.6,12.92,5.3,3
2025-05-09,6,13592612.1,3123357.3,9,78,7.1,100,0,10.67,6.9,5.3
2025-05-10,7,13781330.3,2908019.7,12.4,66,11.5,35,0,26.35,10.1,5.6
2025-05-11,1,14030246.8,2743605.6,9,54,8.8,14,0,28.79,6,-0.4
2025-05-12,2,13082612.2,3154465.3,14.6,60,7.9,31,0,27.19,13,6.4
2025-05-13,3,13285647,3277981.4,17.3,66,10.1,74,0,26.19,16.5,10.6
2025-05-14,4,13900026,3343993.3,18.7,73,6.5,66,0,22.56,19.1,13.4
2025-05-15,5,13762101.4,3337220.1,18.3,83,5,90,1.4,12.19,19.3,15.2
2025-05-16,6,15378909.1,3509583.9,19.7,81,7.5,50,0.5,21.83,20.8,16
2025-05-17,7,14785120.6,2990271.1,16.3,89,8.6,80,14.4,12.08,16.6,14.5
2025-05-18,1,14482209.3,2780080.8,11,80,14.7,99,2.8,8.41,8.3,7.7
2025-05-19,2,15253365.3,2687165.7,7.1,65,17.3,85,0,13.02,2.6,0.9
2025-05-20,3,13448660.8,3093157.7,9.6,67,10.3,84,0,14.73,6.6,3.6
2025-05-21,4,13466438.7,3099908.2,10.9,81,12.2,100,2,7.25,8.5,7.7
2025-05-22,5,14153947.1,3159233.2,8.9,83,17.6,100,5.5,5.15,5.3,6.1
2025-05-23,6,14302820.9,3177381.7,8.4,87,11.3,100,4.4,5.06,5.9,6.4
2025-05-24,7,14835917.7,2921074,9.5,84,7.1,100,4.1,9.15,7.6,6.7
2025-05-25,1,14648585.2,2755625.6,12.6,77,7.5,68,0.2,20.75,11.2,8.4
2025-05-26,2,13460833.6,3149932.7,14.9,72,7.7,18,0.2,26.45,14,9.5
2025-05-27,3,13869275.6,3286247.5,17,60,6.2,9,0,27.3,16.2,8.4
2025-05-28,4,14339133.7,3371981.3,18.5,58,5.3,42,0,28.31,18.1,9.4
2025-05-29,5,13263584,3176606.3,15.2,86,7.6,97,10.5,9.11,15,12.8
2025-05-30,6,13503828,3222013.2,16,83,8.9,94,2.8,18.35,15.7,12.8
2025-05-31,7,14472727.2,2869522.8,10.7,78,17.3,98,3.1,6.97,7.4,6.8
2025-06-01,1,15135091.7,2727826.1,9.8,73,16.2,97,0.6,9.62,6.2,5
2025-06-02,2,13404173.8,3080891.2,13.6,66,10.2,8,0,28.67,11.7,6.8
2025-06-03,3,13441414.9,3224701.4,17,68,8.8,29,0,28.14,16.3,10.6
2025-06-04,4,16251902.6,3589848,21.7,67,12.7,55,0,28.15,22,15
2025-06-05,5,15965316.8,3515852.5,19.6,78,8,82,1.2,17.33,20.4,15.5
2025-06-06,6,15586105.5,3452139.2,20,60,4.9,73,0,25.08,19.9,10.9
2025-06-07,7,16403188.6,3197078.8,20.3,47,12.7,27,0,27.73,18.4,8.2
2025-06-08,1,15940890.7,2933671.2,19.5,41,9.9,44,0,28.65,17.3,4.9
2025-06-09,2,14030077.3,3172430.3,18.4,80,11.5,90,8.4,8.42,18.3,14.7
2025-06-10,3,14644241.8,3340107.4,19,74,15.8,37,8.7,25.74,18.1,13.6
2025-06-11,4,14526043.6,3375490,18,70,13.2,45,1.5,22.2,16.9,12.2
2025-06-12,5,13980499.6,3286226.8,15.7,72,15.2,44,0,26.42,13.9,10.3
2025-06-13,6,13243738.9,3165817.7,13.5,64,6.1,85,0,23.2,11.9,6.6
2025-06-14,7,14464839.8,3005760.2,15.8,55,7.5,19,0,30.43,14.3,6.2
2025-06-15,1,15647622.6,2948949.4,17.9,54,4.8,8,0,28.97,17,7.4
2025-06-16,2,16025086.9,3466973.8,20.6,54,4.6,64,0,29.25,20.4,9.6
2025-06-17,3,16993481.6,3641068.3,22,71,11.1,78,0.4,15.45,22.4,16
2025-06-18,4,18929024.3,3869819.7,23.8,73,10.2,99,1.5,20.96,25.6,18.3
2025-06-19,5,17800360.3,3751928.8,22.1,80,11.7,85,5.4,15.84,23.6,18.4
2025-06-20,6,15161501,3397347.9,17.6,71,17.8,41,7.1,26.96,15.9,11.7
2025-06-21,7,17180756,3333973.8,20.9,64,8.2,62,1.7,26.12,21.2,13.3
2025-06-22,1,22176633.4,3550874.1,24.4,79,12.3,77,15.9,24.59,26.8,20.3
2025-06-23,2,26028901,4467089.5,27.8,71,10.2,45,0,27.66,31.4,21.6
2025-06-24,3,26163563.5,4569454.7,27.2,75,11.6,37,0.5,25.38,30.8,22.2
2025-06-25,4,21586966.6,4126062.9,23.7,55,10.6,39,0,28.29,23.7,13.4
2025-06-26,5,14698156,3422012.3,18.9,45,9.5,76,0.4,11.07,16.6,6.5
2025-06-27,6,14510022.3,3381448.2,19.6,63,11.4,96,13.7,13.83,18.7,11.7
2025-06-28,7,18011728.5,3408672.4,21.5,78,17,64,11.1,21.78,21.9,17.3
2025-06-29,1,17775188.9,3250528.5,20.5,73,9.7,78,0.2,18.86,20.8,15.2
2025-06-30,2,20360131,3875217.2,23.8,69,8,57,0.3,27.94,25.6,17.1
2025-07-01,3,21925573.4,3558327.7,23.3,84,10.2,72,14.3,20.43,25.9,20.3
2025-07-02,4,20226412,3961826.2,22.9,72,10.3,18,0,27.58,24.4,17.2
2025-07-03,5,17043743.2,3674949.7,19.8,71,11.1,50,6.7,21.14,19.7,14.1
2025-07-04,6,16269499.3,3588178.1,18.9,64,8.1,33,0,26.76,18.5,11.6
2025-07-05,7,18871251,3569901.6,22.4,66,9.3,85,0,21.61,22.9,15.2
2025-07-06,1,23356826.8,3772946.8,25.8,72,9.8,65,0.2,20.38,28.4,20
2025-07-07,2,18017129.9,3680028.7,20.7,92,9,91,30.9,10,23,19.4
2025-07-08,3,17552391.9,3722845.1,21.4,74,3.6,59,0,25.51,23.3,16.2
2025-07-09,4,18808652.4,3890058.9,22.3,78,3.5,67,5.6,24.21,25.1,18.1
2025-07-10,5,19984281.7,4039240.5,21.7,84,4.1,33,2.7,23.45,24.5,18.8
2025-07-11,6,21672502.1,4210539.4,23.7,77,3.5,59,0,25.98,26.9,19
2025-07-12,7,24167908.9,4137173.3,25.9,73,6.6,43,0.2,26.83,29.2,20.2
2025-07-13,1,24584746.8,3914998.5,24.8,84,8.1,57,31.7,18.82,28.6,21.9
2025-07-14,2,21638199.6,4078642.6,23.8,74,7.3,45,0,26.06,26.2,18.5
2025-07-15,3,22415772,4257812.3,24.9,71,6.9,30,0,27.03,27.6,19
2025-07-16,4,24460814.1,4484181.3,27.1,63,10,51,0,26.64,29.2,18.8
2025-07-17,5,20485468.9,4125706.6,22.4,83,13.2,82,25.6,16.62,24.2,19.3
2025-07-18,6,16493069.3,3629745.9,19.1,64,8.9,6,0,27.44,18.7,11.8
2025-07-19,7,17333890.4,3405063.6,20.9,67,6.9,54,2.8,24.88,21.5,13.9
2025-07-20,1,18136320.3,3243428.2,20.2,76,7.6,57,2.8,21.27,21.2,15.7
2025-07-21,2,15438137.4,3380458.3,16.5,64,10.8,35,0,21.39,14.9,9.5
2025-07-22,3,15138221.3,3461698.6,17.6,65,3.9,59,0,24.58,17.4,10.4
2025-07-23,4,17360030.3,3748721.2,20.9,61,6.7,64,0,26.71,21,12.4
2025-07-24,5,21760559.8,4221702.9,25.2,68,12.9,64,2.3,25.4,26.9,18.6
2025-07-25,6,21638150.6,4151414.3,23.9,72,9.9,41,0,23,25.7,18.1
2025-07-26,7,21620395,3838090.3,24.2,63,5.7,64,0,25.02,25.6,15.9
2025-07-27,1,23327348.7,3808026.3,25.2,71,7.3,29,0,22.62,27.8,19.3
2025-07-28,2,24276772.1,4361023,27.4,60,11.1,24,0,26.21,29,17.9
2025-07-29,3,23016839.9,4289216.1,25.3,62,9,34,0,25.84,26.8,16.9
2025-07-30,4,20281810.9,4054899,23.4,61,9.7,75,0.2,21.88,23.9,14.9
2025-07-31,5,15934378.6,3574948,19.9,52,10.1,72,0,20.95,18.3,9
2025-08-01,6,15320191.9,3466969.3,18.4,53,7.9,14,0,25.06,17,7.7
2025-08-02,7,16623322.5,3355775.9,21.1,57,9.9,9,0,24.85,20.4,11.7
2025-08-03,1,18173061.4,3347728.1,22.9,61,10,10,0,26.15,23.1,14.2
2025-08-04,2,18487339,3310877.6,21.6,63,9.5,33,0,23.76,21.7,13.8
2025-08-05,3,17025016.2,3644081.4,21,56,8.6,58,0,24.03,20.4,11.3
2025-08-06,4,18103160.3,3805350,22.4,51,8.5,25,0,26.14,21.8,10.9
2025-08-07,5,19152782.8,3952837.7,23.3,59,6.6,35,0.6,24.58,24.1,14.3
2025-08-08,6,20254366,4032265.6,24.6,60,8,21,0,23.63,25.5,15.4
2025-08-09,7,23230710.5,4006659,26.1,59,7.6,57,0,23.2,27.7,17
2025-08-10,1,25720286.3,4004705.5,28,54,10.4,66,0,24.07,29.4,17.3
2025-08-11,2,24851698.3,4405493.6,28.2,51,8.8,13,0,24.43,29.4,16.3
2025-08-12,3,24681783.7,4489213.4,27.7,56,9.3,19,0.1,22.96,29.4,17.8
2025-08-13,4,22385913.6,4292655.5,25,73,8.5,55,3.5,17.02,27.6,19.6
2025-08-14,5,19734193.4,3964050.6,22.1,55,10.7,1,0,25.21,21.6,12
2025-08-15,6,18100801.3,3818343.1,22,50,5.3,5,0,25.29,21.8,10.5
2025-08-16,7,21123410.8,3811249.4,25.2,53,6.4,30,0,23.12,26,14.4
2025-08-17,1,17398489.1,3169362.6,18.9,68,12.6,56,4.2,10.44,18.1,12.7
2025-08-18,2,14229339.7,3266600.2,16.5,56,6.5,87,0,21.9,15.2,7.4
2025-08-19,3,13780443.4,3281066.2,17.2,64,8.9,97,0.2,10.5,16,10.2
2025-08-20,4,14382661.3,3382058.9,19.2,67,8.6,80,0.5,12.91,18.8,12.6
2025-08-21,5,15836857.9,3572855.2,20.6,60,6.2,26,0,21.49,20.4,11.6
2025-08-22,6,17615721.5,3750145.6,22.2,60,6.3,17,0,22.04,22.6,13.2
2025-08-23,7,18239794.1,3461039.1,22.8,66,11.9,95,0,16.31,23.1,15.8
2025-08-24,1,19328646.6,3314552.7,22.1,68,11.8,52,12.6,20.32,22.3,14.9
2025-08-25,2,15933114.8,3415066.9,18.8,67,10.9,33,1.4,19.07,18,12.1
2025-08-26,3,13787772.5,3228167.5,16.4,65,13,65,0.2,14.44,14.4,9.6
2025-08-27,4,13564425.5,3229920.9,16.2,62,8.2,69,0.1,16.24,14.6,8.1
2025-08-28,5,13431133,3177386.4,15.1,88,8.6,100,18.8,6.9,14.8,13
2025-08-29,6,13475495.2,3140034.9,14,83,10.7,45,2.4,15.62,12.8,11.1
2025-08-30,7,13956235.9,2916259.6,14.5,79,12,63,5.6,13.24,13.1,10.8
2025-08-31,1,14871219.9,2965551.9,17.2,73,7,6,0,21.11,17,12
2025-09-01,2,16587769.5,2934256.6,19.2,72,3,43,0,21.18,20.2,13.7
2025-09-02,3,15493938.1,3431441.2,19.1,73,3.2,69,1,18.47,19.9,13.6
2025-09-03,4,15462208.2,3477658.9,19.1,69,7,35,0,19.95,19,12.5
2025-09-04,5,14138275.9,3304442.8,17.3,76,11.7,80,6.8,10.77,16.6,12.7
2025-09-05,6,13544666.2,3223538.4,16,77,13.1,48,1.3,17.14,14.6,11.2
2025-09-06,7,13927872.2,2873721.2,14.9,71,9.1,74,0.1,12.45,13.5,9.4
2025-09-07,1,14481956.5,2735797.4,14.1,72,9.9,30,0.1,18.23,12.4,8.8
2025-09-08,2,13062758.9,3050749.8,13.2,73,7.2,8,0,19.57,11.7,8.1
2025-09-09,3,12909744.5,3138366.4,14.2,73,4.1,41,0,20.52,13.6,8.9
2025-09-10,4,13209447.8,3245855.6,15.9,73,2.1,42,0,18.97,15.9,10.7
2025-09-11,5,13253750.3,3258178.9,15.8,71,10.5,24,0,19.45,14.6,10.3
2025-09-12,6,13051007,3197666.8,13.9,69,3.4,59,0,19.81,13.1,7.9
2025-09-13,7,13868586.5,2963447.5,17,71,3.2,51,0,15.56,17,11.3
2025-09-14,1,15257397.9,2903364,17.2,72,9.2,7,0,19.51,16.5,11.6
2025-09-15,2,13839950.1,3223350.6,16.4,70,4.9,8,0,19.6,15.9,10.3
2025-09-16,3,13855899,3324713.4,17.9,68,4.4,5,0,19.25,17.8,11.2
2025-09-17,4,13963431.6,3370469.6,18.4,67,3.5,82,0,16.47,18.5,11.7
2025-09-18,5,14206506.7,3423185.1,18.3,75,11.9,14,0,15.98,17.8,13.6
2025-09-19,6,13045182,3163095,13.2,62,9.7,3,0,18.84,10.9,5.8
2025-09-20,7,13525761.7,2877703.2,11.2,62,4.6,0,0,19.38,9.2,3.6
2025-09-21,1,14301391.2,2808618.7,14.2,64,7.5,35,0,18.43,12.5,6.9
2025-09-22,2,13028706.4,3074867.9,17.8,86,5.3,99,16.3,5.88,19,15.4
2025-09-23,3,13482984.8,3259316,18.3,90,5.5,89,0.3,10.87,19.7,16.5
2025-09-24,4,13938095,3306673.6,17.6,84,10.8,80,0,16.1,17.6,14.7
2025-09-25,5,13000791.1,3160304.8,16.7,90,8.9,92,4.4,5.59,17.2,15.1
2025-09-26,6,13101989.5,3195354,16.5,84,10.4,43,0.5,10.67,16.2,13.7
2025-09-27,7,13839793.6,2931491.4,15.8,79,6,64,0.1,12.28,15.6,12
2025-09-28,1,14894299.4,2845271.8,17.6,73,10.8,7,0,16.89,16.9,12.3
2025-09-29,2,13711628.5,3197659.9,17.5,65,9.7,0,0,16.7,16.4,10.6
2025-09-30,3,13119951,3104837.9,14.5,61,11.7,1,0,17.09,12.1,6.8
2025-10-01,4,12534985.7,3045576.7,10.7,62,8.9,0,0,16.77,8,3.4
2025-10-02,5,12644539.9,3077136.7,10.7,64,4.9,62,0,16.25,8.6,3.7
2025-10-03,6,12858539.4,3175215.6,14.8,62,6.6,30,0,15.96,13.2,7
2025-10-04,7,14603711.9,3070704.5,18.4,69,5.6,17,0,15.05,18.4,12.4
2025-10-05,1,16295331.2,2991505.7,20.7,62,8.6,1,0,15.15,20.3,12.6
2025-10-06,2,14881396.9,3346095.7,20.2,63,10,46,0,15.03,19.5,12.4
2025-10-07,3,13158304.2,3155289,17.5,84,10.3,79,16.5,5.33,17.6,14.7
2025-10-08,4,12695710.5,3016560.3,10.8,72,10.8,39,0.2,10.06,8.2,5.6
2025-10-09,5,13503586.5,3097651.5,6.7,64,7.4,1,0,15.27,3.5,-0.1
2025-10-10,6,14099950.6,3131389.8,7.2,69,5.9,57,0,14.53,4.6,1.7
2025-10-11,7,14332658.7,2844719.4,11.6,76,6,29,0.5,13.67,10.1,7.4
2025-10-12,1,14291602.8,2704833.1,12.2,71,12.3,2,0,14.48,9.6,6.8
2025-10-13,2,14204570.5,2545007.5,11.3,71,10.8,56,0,11.33,8.8,6.1
2025-10-14,3,12620569.1,3054729.5,13.2,73,6.6,61,0,12.7,11.8,8.4
2025-10-15,4,12853229.6,3043079.4,8.8,60,11.8,60,0,11.2,5.2,1.3
2025-10-16,5,13499475.1,3124810.1,7.6,59,12.1,25,0,13.56,3.7,-0.3
2025-10-17,6,13799378.5,3126098.1,7,73,4.8,90,0,12.12,4.6,2.3
2025-10-18,7,13666116.3,2824314,11.3,78,6.9,87,3.3,8.25,9.7,7.6
2025-10-19,1,13845621.7,2718514.2,16.6,67,14.1,83,0,11.16,14.6,10
2025-10-20,2,12976373.8,2988424.3,14.1,83,13.4,95,4.5,5.43,12.6,11.3
2025-10-21,3,13125252.9,3044986.3,10.6,74,9.1,60,0.5,9.36,8.3,6.1
2025-10-22,4,13465844.6,3076358.3,8.2,90,5.8,57,3.5,5.18,6.5,6.6
2025-10-23,5,13849590.9,3130707.4,7.2,85,9.3,61,1.1,6.13,4.6,4.7
2025-10-24,6,14304683.4,3156634.1,6.1,79,7.3,74,0,8.08,3.3,2.5
2025-10-25,7,15341581.6,2935187.6,6,77,8.3,81,0,7.69,3.1,2.1
2025-10-26,1,16251562.1,2867622.2,5.9,74,6.4,75,0,6.65,3,1.3
2025-10-27,2,14909692.3,3230796.8,4.9,76,3.9,7,0,11.33,2.3,0.7
2025-10-28,3,14426751.4,3248490.2,5.6,77,6.1,0,0,11.46,2.9,1.8
2025-10-29,4,14365766.4,3251597,5.5,73,7.2,13,0,11.45,2.4,0.8
2025-10-30,5,15495161,3334983.4,4,94,13.5,92,30.6,1.38,0.5,3.2
2025-10-31,6,15421005.5,3269583.3,5.8,96,18.7,100,27.4,1.3,2,5.3
2025-11-01,7,16522598.2,3043094.5,5,69,16.7,79,0,6.4,0.4,-0.4
2025-11-02,1,16420003.5,2897134.1,4.6,71,9,65,0,7.43,1.1,-0.5
2025-11-03,2,15347694.9,3258053,6.5,85,16,84,6,2.31,2.8,4.1
2025-11-04,3,14502835,3252063.7,6.5,67,16.3,13,0,9.73,2,0.4
2025-11-05,4,15591547.2,3362067.6,3.5,89,9,100,10.1,1.85,0.4,1.9
2025-11-06,5,15816272.6,3428958.4,1.9,73,12.8,53,0,5.05,-2.4,-2.5
2025-11-07,6,16525197.7,3466437.9,1.4,85,8.2,95,3.5,1.81,-2,-0.9
2025-11-08,7,16815428.7,3170244.8,1.6,78,13.4,82,0.1,5.12,-2.7,-1.9
2025-11-09,1,19459224.8,3245505.4,-1.3,74,11.9,99,9.9,2.25,-5.9,-5.5
2025-11-10,2,18298796.4,3646401.4,-2.1,85,12.2,100,1.3,3.91,-6.6,-4.4
2025-11-11,3,18064539.8,3669435.1,-1.8,80,17.3,98,2,6.61,-7.1,-4.9
2025-11-12,4,17212666.5,3638435.3,0.2,92,7.6,95,2.6,3.27,-3.2,-0.9
2025-11-13,5,16421414.6,3565807.3,1.1,87,10.2,79,0.2,5.5,-2.6,-0.9
2025-11-14,6,16812248.2,3568896.4,0.4,84,8.4,38,0.6,5.54,-3.3,-2.1
2025-11-15,7,18614021.8,3391830.2,-1.1,84,7.2,83,9.2,3.86,-4.8,-3.7
2025-11-16,1,18853130.7,3260197.7,0.2,80,17.1,100,3.8,3.32,-4.8,-2.9
2025-11-17,2,18221791.7,3712901,-1,74,19.3,95,0.1,5.24,-6.6,-5.1
2025-11-18,3,17760163.6,3752136.3,-1.2,76,10.1,27,0,6.89,-5.5,-4.9
2025-11-19,4,17994996.5,3794203.3,-2.9,83,5.4,47,0,4.6,-6.5,-5.5
2025-11-20,5,18117726.5,3813725.8,-2.9,89,4.3,81,0,6.32,-6.3,-4.5
2025-11-21,6,17303574.5,3662331.7,0.6,90,8.6,70,2.4,3.71,-2.8,-0.8
2025-11-22,7,18007507.8,3360446.5,-0.7,80,9.7,32,0,6.78,-4.8,-3.9
2025-11-23,1,19080249.4,3295923.1,-1.4,91,4.8,100,3.3,1.62,-4.5,-2.6
2025-11-24,2,16853774.6,3557739,1.5,85,9,92,0,4.22,-2,-0.8
2025-11-25,3,16148763.2,3526235.6,3,86,7.1,100,1,3.29,-0.1,0.7
2025-11-26,4,16208859.9,3553287.9,2.5,97,12,92,9.4,1.44,-1,2.1
2025-11-27,5,17418029.1,3688394.3,1.3,76,16.7,81,0.9,3.33,-3.6,-2.6
2025-11-28,6,18641408.2,3821016.7,-2.1,72,19.2,97,0.9,2.23,-7.8,-6.4
2025-11-29,7,19402046.2,3555802.3,-3.7,73,12.4,57,0,5.31,-8.5,-7.9
2025-11-30,1,20242127.4,3442492.5,-1.4,85,14.3,98,5.7,1.06,-6.1,-3.7
