Date,Day of the week,Daily CI Total Consumption,Daily Residential Total Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m?),apparent_temperature_mean (ÁC),dew_point_2m_mean (ÁC)
2022-10-17,2,1103449.6,11486370.7,7.8,80,13.1,82,4.2,7.76,4.6,4.5
2022-10-18,3,1155134.5,11821802,4.6,82,15.3,76,1.5,8.67,0.5,1.6
2022-10-19,4,1177859.8,11920103.1,5.5,79,13.6,74,1.5,10.95,1.8,2
2022-10-20,5,1207979,12209056.9,4.7,69,21.6,88,0.2,5.04,-0.6,-0.6
2022-10-21,6,1189522.5,11543757.6,9.1,66,16.5,38,0,12.63,5,2.6
2022-10-22,7,1103122.7,11303140.9,13.5,61,17.6,9,0,13.19,10,6.1
2022-10-23,1,1037239,11645114.8,12.8,71,10,19,0,12.86,10.7,7.6
2022-10-24,2,1105126.7,10798722.2,11.4,82,8.4,25,0,12.93,9.8,8.4
2022-10-25,3,1126727.5,10544145,12.1,95,8.4,93,0,8.61,11.3,11.3
2022-10-26,4,1148665.4,10941759.2,12.1,90,14.8,90,5.8,4.51,10.1,10.5
2022-10-27,5,1169590.9,11168762.1,6.8,65,13,76,0,9.45,2.9,0.6
2022-10-28,6,1187761.3,11574103.3,5.5,79,13.4,72,0,9.82,1.8,2.2
2022-10-29,7,1129574.8,12082549.1,5.1,85,5.1,9,0,11.89,2.7,2.7
2022-10-30,1,1061750.7,12438790.4,6.5,84,4.8,74,0,11.38,4.4,3.9
2022-10-31,2,1128048.4,11513713.8,8.8,87,4.9,93,2.3,7.45,7.3,6.8
2022-11-01,3,1144842.7,10844452.3,12.6,93,9.1,57,0.2,7.97,11.8,11.5
2022-11-02,4,1149513.1,10889565.4,8.1,92,7.5,37,0,11.03,6.3,6.9
2022-11-03,5,1168882.7,11149239.8,8.1,97,6.4,92,0,7.73,6.5,7.6
2022-11-04,6,1160744.1,10904159.5,11.9,84,13.8,78,0,7.93,9.7,9
2022-11-05,7,1111549.7,11128869.7,15.5,75,20.9,100,5.8,6.82,12.8,11.1
2022-11-06,1,1034309.6,11485101.3,14.2,66,18.1,66,1.8,7.69,11.1,7.9
2022-11-07,2,1103594.8,11065278,10,51,18.6,3,0,10.93,5.2,0.1
2022-11-08,3,1158019.2,11408245.4,5.1,70,9.9,15,0,10.75,1.5,-0.2
2022-11-09,4,1174867.3,11466603.4,6.7,68,12.5,6,0,10.4,2.9,0.9
2022-11-10,5,1160850.1,10859226.3,12.3,56,17.8,31,0,9.33,8.3,3.8
2022-11-11,6,1167951.2,11113264.3,11.7,87,9.3,100,18.2,2.34,10.3,9.6
2022-11-12,7,1131111.8,12106794.7,7.8,76,18.1,97,2.1,3.89,3.7,3.6
2022-11-13,1,1111046.3,13551285,2.2,70,14.8,67,0.4,6.9,-2.5,-3
2022-11-14,2,1216972.2,13038463.2,0.2,63,9.7,55,0,7.45,-4.1,-6.3
2022-11-15,3,1298564.1,13626565.4,0.1,76,17.6,93,3.6,2.15,-5.1,-3.7
2022-11-16,4,1319181.6,13630861.8,-0.2,87,10.7,87,9.4,4.03,-4.2,-2.1
2022-11-17,5,1326250.7,13417504.9,-1.4,73,16.2,90,0.2,7.02,-6.6,-5.8
2022-11-18,6,1344923,13793235.1,-1,67,21.7,76,0,6.78,-7.2,-6.6
2022-11-19,7,1316279.3,14844531.4,-2.7,61,23.9,63,0,8.16,-9.3,-9.3
2022-11-20,1,1280497.1,15900772.2,-4.3,57,28,37,0.7,7.64,-11.7,-11.6
2022-11-21,2,1317570.8,14216672.8,0,60,22.3,59,0,8.3,-6.3,-7.1
2022-11-22,3,1310507.3,13343470,0.4,78,7.9,56,0,6.69,-3.2,-3
2022-11-23,4,1290950.4,12934476.1,2,81,7.9,20,0,8.49,-1.4,-1
2022-11-24,5,1304123.4,12892673.1,3.2,86,9,65,0,6.42,-0.1,0.9
2022-11-25,6,1292571.8,12740812.9,5.7,72,20.2,95,1.5,5.62,0.8,0.9
2022-11-26,7,1223744.8,13138652,4.6,72,18,19,0,8.32,-0.2,-0.3
2022-11-27,1,1168001.3,13995256.2,4.6,81,14.5,99,11.4,1.06,0.6,1.3
2022-11-28,2,1269939.5,13395248.7,1.5,74,14.8,62,0,7.16,-3.2,-2.9
2022-11-29,3,1296235.4,13219311.3,3.2,77,13.2,100,0,4.75,-0.9,-0.5
2022-11-30,4,1321651.1,13531361.7,4.4,75,26.3,92,16.1,2.13,-1.4,0.1
2022-12-01,5,1461631.7,14029459.5,-0.5,59,23.7,63,0,5.25,-7,-7.6
2022-12-02,6,1435333.2,13692071,2.6,66,15.4,89,0.3,4.06,-2.2,-3.3
2022-12-03,7,1347246.7,13970011.6,5.7,69,27.9,87,8.4,4.47,-0.4,0.1
2022-12-04,1,1304227.9,14849877.1,-0.5,61,19,57,0.2,7.08,-6.3,-7.1
2022-12-05,2,1385926.5,13857048.6,2.4,59,19.7,66,0,5.13,-3.2,-4.8
2022-12-06,3,1591461.5,13099132.3,5,78,10.9,99,0.5,2.67,1.5,1.4
2022-12-07,4,1723986.6,12734716.3,5.5,91,8.2,99,1.1,1.98,3,4.2
2022-12-08,5,1885542.4,12783531.4,2.3,79,12,47,0,6.63,-1.8,-1.2
2022-12-09,6,2150473.2,14031627.3,-1,77,15.2,81,0,4.31,-6,-4.5
2022-12-10,7,2249666.7,15479344.2,-2.2,70,23.5,98,0,3.79,-8.7,-7
2022-12-11,1,2132572.5,15831830.9,-0.3,86,13,100,5,2.2,-4.7,-2.4
2022-12-12,2,2345531.9,14868303.1,-2.8,70,9.5,79,0,4.27,-7.2,-7.6
2022-12-13,3,2535379.5,14807960.8,-4.6,69,8.5,24,0,7.82,-9,-9.8
2022-12-14,4,2718570.2,14998192,-3.1,74,14.9,93,0,6.37,-8.3,-7.4
2022-12-15,5,2898371.6,15537045.4,0.7,88,33,100,13.1,1.17,-6.4,-1.1
2022-12-16,6,2933773.9,14332942.7,1.6,94,13.1,93,7.8,2.61,-2.4,0.6
2022-12-17,7,2884751.4,15066036.3,-1.3,75,12.4,60,0,5.94,-5.9,-5.4
2022-12-18,1,2766473.9,15682521.8,-1.5,74,17.6,76,0,6.07,-6.9,-5.7
2022-12-19,2,3081808.8,14833193.3,-1.2,69,18.8,75,0.4,4.5,-6.9,-6.1
2022-12-20,3,3366792.1,14621109.4,-1.9,72,8.6,67,0.1,5.55,-6.1,-6.3
2022-12-21,4,3597099.1,14533342.2,-2.3,71,9.9,63,0,7.42,-6.7,-7
2022-12-22,5,3817117.4,14404861.2,1.7,80,19.2,99,3.2,4.1,-3.4,-1.4
2022-12-23,6,4069525,16450810.1,-3.8,79,32.7,100,18.9,1.39,-11.2,-7
2022-12-24,7,4063681.5,18587060.9,-10.8,58,40.1,99,0.2,4.41,-20.4,-17.5
2022-12-25,1,3589246.5,17366885.9,-6.5,60,33.3,83,0.1,5.76,-14.8,-13
2022-12-26,2,3841414.9,16433212.6,-6.4,64,20.9,73,0.1,5.84,-12.9,-12.3
2022-12-27,3,4024656.7,15774643.6,-4.1,66,18.6,80,0,6.88,-10.1,-9.8
2022-12-28,4,4079948.7,14704875.4,1.4,72,19.7,100,0.1,4.88,-4,-3.1
2022-12-29,5,4030268.8,13674993.4,5.5,73,17.4,78,0,6.88,1,1
2022-12-30,6,4000723,12903999,8.5,89,17.4,100,8,1.89,5.2,6.8
2022-12-31,7,3877663.4,13584907.1,5.8,97,9.1,98,21.8,1.23,3.3,5.4
2023-01-01,1,3545513.2,13818579.8,2.3,91,10.3,100,1.8,2.19,-1.1,1.1
2023-01-02,2,3886800.3,13682477.7,2.6,88,7.6,89,0,7.04,-0.5,0.7
2023-01-03,3,4404448.5,13757678.4,2.3,91,14,100,3.7,1.77,-1.8,0.9
2023-01-04,4,4716701.4,13952352.4,2.6,94,17,98,27,1.15,-1.7,1.8
2023-01-05,5,4805627.4,13679737.4,2.7,89,10.7,100,1.1,2.1,-0.8,1.1
2023-01-06,6,4785698.3,13699245.2,1.9,83,11.7,94,0.2,3.74,-2.1,-0.8
2023-01-07,7,4510075.9,14553644.2,-0.5,75,12.8,61,0.2,6.28,-5.1,-4.5
2023-01-08,1,4401830.7,15899180.3,-4.1,73,6.9,58,0,6.1,-8.2,-8.2
2023-01-09,2,4948268.8,14743860,-1.1,76,16.1,72,0,5.25,-6.2,-4.9
2023-01-10,3,5004564.9,14362498.6,-0.6,75,10,97,0,4.63,-4.8,-4.6
2023-01-11,4,5169883.5,14978934.6,-1.9,83,22.6,95,0.2,2.57,-7.9,-4.4
2023-01-12,5,5029600.3,14203978.5,1.6,94,12.4,100,10.4,1.36,-2.2,0.7
2023-01-13,6,5201078.1,15242598.4,-2.8,77,24.6,96,4.6,1.8,-9.3,-6.3
2023-01-14,7,4944044.9,16398052.8,-9.2,70,14.9,24,0,8.83,-14.9,-13.7
2023-01-15,1,4587350.4,16461205.8,-7.3,73,6.8,29,0,8.31,-11.6,-11.3
2023-01-16,2,5049437.2,14905914.9,-2.4,81,10,81,0,8.06,-6.7,-5.3
2023-01-17,3,5045476.6,14347278.7,1.6,91,10.6,100,2.9,1.74,-2.1,0.2
2023-01-18,4,4960541.9,13709169.4,2.7,88,14,99,0.2,3.28,-1.3,0.9
2023-01-19,5,5100541,14319887.5,0.9,91,24,100,5.4,0.9,-4.8,-0.4
2023-01-20,6,5076327,14195958.5,0.9,82,13.4,100,0,3.6,-3.4,-1.9
2023-01-21,7,4724418.6,15317997.7,-0.6,72,8.8,98,0,3.61,-4.7,-5
2023-01-22,1,4436070.9,15512446.6,-0.3,81,8.7,100,3.1,2.01,-4.1,-3.2
2023-01-23,2,4991112.8,14450165.4,-0.7,79,14.4,80,0,5.41,-5.5,-4.1
2023-01-24,3,5112110.3,14372373.2,0,66,19.5,88,0.1,5.22,-5.7,-5.8
2023-01-25,4,5080647,14994387.5,-0.3,89,19.9,100,16.2,1.61,-5.6,-1.9
2023-01-26,5,5180942.8,14730521.6,-1.7,83,16.9,98,4.5,7.92,-6.9,-4.3
2023-01-27,6,5230868.1,14678584.1,-2.3,82,18.1,92,0.8,7.75,-7.7,-5
2023-01-28,7,4892161.2,15152701.6,-0.5,74,17.4,98,1.3,7.04,-5.7,-4.6
2023-01-29,1,4645223.3,15914575.2,-2.3,88,12.4,77,5.5,3.05,-6.7,-3.9
2023-01-30,2,5330873.7,15365046.8,-7.8,79,9.1,75,0.3,5.24,-12.4,-10.8
2023-01-31,3,5465696.1,15402834.6,-9.3,71,9.5,57,0,10.83,-14.2,-13.7
2023-02-01,4,5458512.8,15905407.3,-10.2,74,16.8,43,0,9.67,-16.2,-14
2023-02-02,5,5386946.3,15481103.7,-5.1,71,23,67,0.5,9.84,-11.6,-9.6
2023-02-03,6,5761792.3,17500832,-16.9,61,18.6,61,0.3,11.66,-23.5,-22.8
2023-02-04,7,5451456.8,18769503.9,-13,66,16.1,92,1.1,6.66,-19,-18.1
2023-02-05,1,4648600.3,16233146.5,1,74,16.8,99,0,6.57,-4.1,-3.3
2023-02-06,2,5114427.1,14570551.6,-1.7,78,11.4,40,0,11.59,-6.1,-5.2
2023-02-07,3,5089722.8,14138999.2,2,80,20,79,0.6,6.33,-3.2,-1.2
2023-02-08,4,4940101.1,13308115.9,2.5,78,13.9,59,0.1,11.55,-1.8,-1.2
2023-02-09,5,5070308.5,14059151.4,1.4,94,14.2,97,22.4,1.1,-2.6,0.5
2023-02-10,6,5060424.7,13995688.1,2.5,72,25.2,93,0.3,5.18,-3.6,-2.3
2023-02-11,7,4765968.8,15029285.1,-1.5,65,17.7,35,0,11.08,-7.1,-7.3
2023-02-12,1,4315091.3,14660270.6,0.4,72,8.3,0,0,12.41,-3.4,-4.1
2023-02-13,2,4804769.9,13458095.3,1.7,76,13.3,37,0,11.76,-2.7,-2.7
2023-02-14,3,4816991.1,12924160,1.8,75,11.7,25,0,12.77,-2.4,-2.4
2023-02-15,4,4754023.4,12650070.3,8.5,63,25.9,77,0.9,7.12,2.9,1.8
2023-02-16,5,4914186.6,13204926.7,1.8,76,10.9,86,0.9,7.25,-2.2,-2.1
2023-02-17,6,5175433.5,14618221.7,-4.2,69,22.1,57,7.3,12.65,-10.5,-9.4
2023-02-18,7,4806693.5,15364341.3,-2,57,18.8,45,0,12.92,-8,-10
2023-02-19,1,4299356.3,14125986.5,3.1,66,18.3,95,0,8.83,-2,-2.8
2023-02-20,2,4069226.3,13818828.6,2.4,63,13.1,94,0,11.51,-2.1,-4.2
2023-02-21,3,4975797.8,13864995.2,0.7,67,18.4,72,1.6,12.07,-4.8,-5.2
2023-02-22,4,5206643.3,14907973.5,-3.4,73,20.3,100,13.2,2.41,-9.4,-7.5
2023-02-23,5,5299151.8,15667131.2,-5.8,85,16.4,100,10.9,4.6,-11.3,-7.9
2023-02-24,6,5363486.3,15198116.8,-9.1,71,13.8,57,0,15.79,-14.5,-13.6
2023-02-25,7,4996778,16189159.3,-9.5,79,7.2,92,1.2,9.78,-13.9,-12.5
2023-02-26,1,4496690.7,15448564,-1.9,75,16.5,49,0,15.04,-7.2,-6
2023-02-27,2,5151459.1,15223309.1,-5.5,81,22.5,75,9,9.46,-11.9,-8.3
2023-02-28,3,5127666.3,14472041.6,0.5,83,20.4,78,4.6,11.54,-4.9,-2.1
2023-03-01,4,5106420.4,14175733.7,-1.7,85,14.8,81,0.1,9.14,-6.5,-4
2023-03-02,5,5040237.4,13677361.2,-1.7,81,12.2,51,0,12.84,-6.2,-4.5
2023-03-03,6,5121716.6,14652838.2,-2,86,23.9,88,15.1,7.07,-8.1,-3.9
2023-03-04,7,4518364.9,14810253.4,1.3,80,21.6,75,14.7,15.45,-4.2,-2
2023-03-05,1,4299371,14497990,1.3,81,9.8,67,1.1,14.73,-2.5,-1.8
2023-03-06,2,4902265.1,13890201.7,-1.7,81,8.4,91,0.2,10.11,-5.7,-4.6
2023-03-07,3,5015996,13826375.1,-1.9,63,25,36,0.3,18.18,-8.5,-8
2023-03-08,4,5040601.3,13795208.3,-2,67,18.5,21,0,17.45,-7.6,-7.4
2023-03-09,5,4998826,13546500.8,-2.2,75,12.3,36,0,17.4,-6.7,-6
2023-03-10,6,5117155.8,14517878.2,-2,84,19.3,100,7.6,4.97,-7.5,-4.3
2023-03-11,7,4743424.3,14940218.7,-2.4,76,13.4,86,0.6,13.61,-7.2,-6.2
2023-03-12,1,4487670.6,15399900,-4.5,82,9.6,88,1.5,7.99,-8.8,-7.1
2023-03-13,2,4957145,14099090.2,-1.1,86,10.1,100,1.9,9.02,-5.1,-3.2
2023-03-14,3,5172805.3,14455396.4,-4.2,77,26.4,75,0,15.92,-11,-7.7
2023-03-15,4,5071269.8,13877563.3,-2.4,63,18.1,13,0,19.84,-8,-8.8
2023-03-16,5,4856015.3,12885538.3,2.2,69,13.2,89,0.5,13.94,-2.2,-3.1
2023-03-17,6,4853658.6,13239725.7,4.6,83,20.8,89,11.1,3.89,-0.2,1.9
2023-03-18,7,4675992.8,14612421.9,-1.5,54,24.4,68,0.5,16.42,-8.2,-9.8
2023-03-19,1,4506269.5,15597487.5,-3.2,53,25,70,0.3,13.32,-10.2,-11.6
2023-03-20,2,4853901.5,13570080.7,1.8,52,22.1,51,0,19.05,-4.3,-7.2
2023-03-21,3,4719855.1,12412462.5,4.8,64,12.8,78,0.4,16.23,0.7,-1.5
2023-03-22,4,4825104.3,12953205.2,3,82,14.4,100,0,7.75,-1.1,0.3
2023-03-23,5,4791464.8,12797823.7,5.6,83,13.3,88,4.5,3.95,2.1,2.7
2023-03-24,6,4823662.1,12932358.2,0.7,70,8.6,98,0,17.09,-3.1,-4.4
2023-03-25,7,4570426.4,14584461.6,2.7,84,28.8,96,18.9,2.97,-3.5,0.3
2023-03-26,1,4129238.2,13712793.6,4.6,59,22.6,43,0,20.82,-1.1,-3.3
2023-03-27,2,4735679.2,13285774.6,1.4,84,8.9,86,5.6,5.8,-2.1,-1.1
2023-03-28,3,4722590.2,12619576,2.5,82,9.3,84,1.6,16.12,-1,-0.3
2023-03-29,4,4853011.8,13204496.9,0.9,64,19.9,46,3.5,12.57,-4.7,-5.4
2023-03-30,5,4956405.2,13477680,-1.1,54,14.5,44,0,20.65,-6.3,-9.6
2023-03-31,6,4936536.7,13693227.5,2.2,89,9.6,100,9.3,3.19,-1.2,0.5
2023-04-01,7,4343912.8,13383912.7,7.9,73,22.6,76,19,15.72,3.1,2.6
2023-04-02,1,4178067.3,14327696,-1.3,50,14,33,0,22.73,-6.4,-10.5
2023-04-03,2,4555365.5,12592370.7,7.2,58,14.1,93,0.9,14.13,2.9,-1.2
2023-04-04,3,4561847.4,12041696.3,6.4,86,12.5,94,5.9,13.95,3.2,4.1
2023-04-05,4,4694263.9,12865371.8,7.3,87,22.5,100,14.5,6.55,3.1,5.3
2023-04-06,5,4565739.9,11917234.8,9.5,60,20.6,96,0,18.43,4.8,1.4
2023-04-07,6,3985698.2,12993943.1,2.8,47,17.8,25,0,22.11,-2.7,-7.6
2023-04-08,7,4209382.2,13040061.9,0.3,59,7.6,42,0,22.16,-3.5,-7
2023-04-09,1,3782901.6,12845091.1,2.7,69,7.6,7,0,23.87,-0.6,-2.7
2023-04-10,2,4239376.8,11756225.5,7.7,63,15,38,0,23.04,3.8,0.8
2023-04-11,3,4370953.6,10850509.4,14.1,49,20.2,100,0,19.1,9.8,3.3
2023-04-12,4,4516088.6,10740195.5,16.9,59,14.8,29,0.4,22.98,14.7,8.6
2023-04-13,5,4738457.9,11737168.8,18.6,62,15.9,13,0,23.44,17,11.1
2023-04-14,6,4754483.4,12180466.8,16.2,62,8.2,46,0,24.04,15.1,8.7
2023-04-15,7,4279528.2,12407143,14.2,67,7.7,76,0,21.84,12.8,8.1
2023-04-16,1,3922292.4,12561401.5,13.5,75,11.3,47,8,23.15,11.9,8.9
2023-04-17,2,4180310.2,11240621.4,6.4,75,21.4,90,3.4,9.61,1.6,2.3
2023-04-18,3,4435523.9,12055099.5,3.5,63,21.8,90,0.4,10.26,-2.3,-3.2
2023-04-19,4,4496476.6,11910611.1,4.6,61,14.1,95,0.8,21.88,0.3,-2.6
2023-04-20,5,4456291.4,11569237.4,5.3,69,17.5,90,1.3,19.75,0.7,-0.1
2023-04-21,6,4358398.6,11008154.6,10.3,75,14.7,97,7.6,19.42,7.5,6
2023-04-22,7,4007294.9,12173109.2,8.9,89,11.4,100,18.8,5.79,6.5,7.1
2023-04-23,1,3756687.2,12689913.8,6.3,73,11.9,52,0.7,16.88,2.7,1.4
2023-04-24,2,4338015.6,11940198.8,4,79,8.6,55,2.3,18.68,0.7,0.3
2023-04-25,3,4412450.7,11657763.9,4.7,74,11.7,69,1.2,19.65,1,0.2
2023-04-26,4,4448277.2,11762706.4,4.7,78,8.3,46,0.7,20.91,1.6,1
2023-04-27,5,4426965.1,11304657.1,5.7,69,10.1,31,0,25.81,2.5,0.2
2023-04-28,6,4391385.4,11476380.3,7.7,83,19.2,94,9.6,12.61,3.7,4.9
2023-04-29,7,4107606.1,12756934.2,7.3,94,20.4,99,6.6,3.78,3.4,6.4
2023-04-30,1,3790872.7,12969906.5,8.2,96,10.6,81,7.1,6.25,6,7.5
2023-05-01,2,4262525.3,11716007,7.1,76,17.5,74,2.2,22.54,3.1,3
2023-05-02,3,4383123.1,11884432.5,5,83,13.3,99,5.5,11.53,1.4,2.3
2023-05-03,4,4439407.5,11942056,6,89,10,100,8.2,10.03,3.1,4.2
2023-05-04,5,4379677.2,11345524.7,8.1,86,7.5,96,2.1,15.72,6,5.8
2023-05-05,6,4333244.3,10982118.1,8.8,86,7,75,0.6,20.79,7.1,6.4
2023-05-06,7,3979259.8,11323646.7,11.3,69,6.1,79,0,25.85,9.7,5.3
2023-05-07,1,3657448.5,12118658,10.4,78,7.4,98,8.1,8.33,8.5,6.4
2023-05-08,2,4194806.8,10797982.2,13,64,13.5,81,0,27.22,10.5,5.4
2023-05-09,3,4207611.5,10574197.8,10.8,49,12.1,56,0,27,7.5,0.5
2023-05-10,4,4305631.2,10557612.6,11.8,58,11.5,36,0,26.62,9.1,3.5
2023-05-11,5,4500086.3,10814534.9,14.6,66,9.4,44,0,21.79,13,8.3
2023-05-12,6,4727521.9,11962954.4,17.9,59,10.7,94,0,22.13,16.6,9.7
2023-05-13,7,4248583.5,12431215.9,16.5,54,13,84,0,26.32,14.3,6.9
2023-05-14,1,3692575.7,11514386.5,12.4,55,11.4,80,0,25.78,9.7,3.2
2023-05-15,2,4267913.4,10825392.7,14.1,41,15.5,16,0,29.33,10.4,0.8
2023-05-16,3,4312763,10598449.8,15.5,47,19.1,25,0,27.21,11.6,3.7
2023-05-17,4,4193431.9,10718824.8,6.7,52,12.6,24,0,27.85,2.8,-2.7
2023-05-18,5,4231406.4,10809106.1,7.6,57,9.4,42,0,29.52,4.5,-0.9
2023-05-19,6,4292514.9,10690228,14,72,13.8,85,0.5,24.06,12,8.8
2023-05-20,7,3860148.3,11295017,14.3,81,15,88,19.5,15.36,12.5,10.5
2023-05-21,1,3674695.7,10967051.4,15.8,69,13.7,21,0.1,25.51,14.3,10
2023-05-22,2,3417941.4,11287631.8,12.2,63,11.1,7,0,28.29,9.8,5.2
2023-05-23,3,4237785.5,10627746.2,13.1,66,9.2,13,0,26.54,11.5,6.9
2023-05-24,4,4244186.7,10646257,13.1,62,16.1,32,0.8,21.48,10,5.3
2023-05-25,5,4241470.6,10611992.4,9.5,60,11.6,0,0,30.01,6.6,2.1
2023-05-26,6,4311597.8,10662832.8,12.6,52,10.9,1,0,30.09,9.9,2.6
2023-05-27,7,4092137.9,11437228,14.8,49,7.7,4,0,29.6,12.8,3.9
2023-05-28,1,3969072.6,12900319,17.8,51,7.6,16,0,29.55,16.7,7.2
2023-05-29,2,4597099.3,12809212.9,17.8,48,13.9,4,0,29.23,15.5,6.5
2023-05-30,3,4824326.9,13367865.4,18.2,60,9.5,3,0,29.21,17.5,10.1
2023-05-31,4,5236427.9,16016112.1,21.1,61,6.4,6,0,28.39,21.5,13
2023-06-01,5,5553183.6,18848944.7,23,58,7.8,38,0,26.99,23.6,13.9
2023-06-02,6,5710097.4,20612337.3,24.3,49,13.6,91,0.8,23.17,23.5,12.7
2023-06-03,7,4698031.6,16599473.8,19.4,64,15.4,8,0,29.69,18.4,12.4
2023-06-04,1,3952554.9,13104317.5,16.3,46,12.6,17,0,30.39,13.6,4.4
2023-06-05,2,4536548.9,12174944.1,18.5,51,9.1,54,0,24.86,17.1,8.1
2023-06-06,3,4634836.5,12353392.4,18.8,48,20.6,20,0,29.64,15.4,7
2023-06-07,4,4472679.1,11449175.7,16.8,40,17.9,25,0.1,29.13,12.8,2.3
2023-06-08,5,4342627.1,10996580,15.3,62,8.9,88,0.4,11.1,13.4,7.8
2023-06-09,6,4333050,10890893.2,14.8,77,11.7,83,9,16.78,13.3,10.6
2023-06-10,7,4295801.7,12715044.8,18.9,55,10.7,64,0,23.1,17.2,8.8
2023-06-11,1,3909611.4,13273957.4,17.9,71,9.2,100,7.9,11.66,17.3,12.4
2023-06-12,2,4208669.5,11581163.3,15.9,90,19.1,100,32.1,5.35,14.5,14.2
2023-06-13,3,4236741.2,10840109.7,14.7,74,13.6,64,0.7,22.11,12.8,9.8
2023-06-14,4,4286625.6,10834221,15.3,78,9.6,73,11.4,21.7,14.5,11.4
2023-06-15,5,4355117.5,10940140.4,15.6,78,10.2,60,0.4,16.44,14.7,11.7
2023-06-16,6,4485433.1,11437405,17.2,77,12.3,73,3.9,19.31,16.4,13
2023-06-17,7,4236625.6,12614317.9,18.4,52,17.6,9,0,30.25,15.6,7.2
2023-06-18,1,4020896.3,13677842.5,17.7,62,11.6,13,0,28.88,16.6,10.2
2023-06-19,2,4697954.6,13579311.1,18.1,75,15.6,49,0,28.68,17.4,13.5
2023-06-20,3,4932454.7,14302996.2,19.3,69,18.6,30,0,29.65,18,13.3
2023-06-21,4,5132184.4,15311841,19.9,69,13.9,1,0,29.16,19.6,13.9
2023-06-22,5,5076560.4,14947114.2,19.6,68,12.5,57,0,26.1,19.1,13.2
2023-06-23,6,4964622.7,14243522.1,19.4,85,9.1,98,9,13.05,20.4,16.7
2023-06-24,7,4756743,16392626.9,20.5,91,6.2,88,21.3,18.24,23.1,19
2023-06-25,1,4645143.9,19139284.3,20.7,86,10.2,71,0,26.88,22.5,18.1
2023-06-26,2,4978997.4,16041147.8,19.9,89,13.5,95,13.3,20.86,20.9,17.9
2023-06-27,3,4893987.5,14310510.4,19.8,85,10.7,90,5.9,17.55,20.8,17
2023-06-28,4,4617630,12764399.8,19,62,19.8,54,0,24.72,16.7,11.1
2023-06-29,5,4815671.5,13308958.1,18.9,59,9,38,0,28.76,18.3,10.4
2023-06-30,6,5003079.3,14927798.1,20.8,79,10.3,70,0.1,24.87,22.1,16.9
2023-07-01,7,4548368,17768375.3,22.3,86,7.2,83,1.6,23.03,25.2,19.7
2023-07-02,1,4312988.7,15865247.1,21.2,92,6.2,100,3.1,11.97,24.1,19.9
2023-07-03,2,4491643.7,16970545.9,21.8,84,7.9,67,2.9,23.95,24.2,18.7
2023-07-04,3,5605377.1,20094359.4,23.7,73,7.8,23,0.1,26.06,25.9,18.3
2023-07-05,4,6021746.3,23113874.5,24.8,69,8.1,28,0.4,26.71,27.2,18.6
2023-07-06,5,5809669,20920853.5,24,78,7.6,79,6.3,21.96,26.7,19.6
2023-07-07,6,5471982.7,18556127.5,22.3,66,11.4,32,0,28.66,22.8,14.7
2023-07-08,7,4628960.9,15283546.4,19.3,71,8.6,89,0.7,20.18,19.3,13.5
2023-07-09,1,4374101.6,16191653.5,20.4,76,5.8,80,0.5,21.03,21.7,15.7
2023-07-10,2,5176105.3,17271941.4,21.6,65,11.5,30,0.1,26.52,21.7,14.4
2023-07-11,3,5454067.1,18541078.5,23.2,67,13.1,30,6.9,25.05,23.8,16.3
2023-07-12,4,4974652,14721645.2,19.6,67,8,69,0.9,23.83,19.7,13
2023-07-13,5,4979185.5,14422712.8,21.5,73,17.2,59,7.7,23.22,21.3,15.8
2023-07-14,6,5054999.5,14825967.5,19.8,77,8.3,38,0.2,25.35,20.8,15.4
2023-07-15,7,4647398.4,15461890.3,21.9,86,8.3,92,5,13.16,24.2,19.3
2023-07-16,1,4463541.3,17306583.6,21.6,86,8.9,53,28.9,21.39,23.8,18.9
2023-07-17,2,5064864.3,16700344,21.8,71,13.2,60,1,23.95,22.2,16.2
2023-07-18,3,5068489.3,15567003.7,20.4,72,5.6,42,3.1,23.14,21.4,14.9
2023-07-19,4,5053560,15051656.4,19.6,71,5.9,20,0.3,24.65,20.3,14
2023-07-20,5,5305058.7,16486369.6,20.8,81,7.4,37,8.7,23.03,22.6,17.2
2023-07-21,6,5139500.5,15701453,20.9,72,16.2,17,0,26.23,20.6,15.3
2023-07-22,7,4824611.4,16981552.2,21.4,63,10.5,11,0,26,21.4,13.5
2023-07-23,1,4366312.4,16549304.4,19.9,78,7.4,29,1.8,25.27,21.2,15.8
2023-07-24,2,4995194.5,15856472.8,21,81,6.1,50,3,23.03,23.1,17.5
2023-07-25,3,5192323.2,16464324,20.8,82,6.1,49,0.7,22.11,22.7,17.4
2023-07-26,4,5584556,19219060.9,23.5,75,13.9,70,0.7,24.33,24.9,18.4
2023-07-27,5,5668715.6,19749533.5,24.2,77,11.8,51,18.5,22.09,26.2,19.4
2023-07-28,6,5739035.6,20427799.8,23.7,82,9.8,72,0,19.99,26.5,20.3
2023-07-29,7,4696836.8,16559743.1,20.8,82,12.3,65,21.8,11.72,21.8,17.3
2023-07-30,1,4147682.6,14408850.1,18.6,72,7.4,34,0.8,22.73,18.7,13.2
